--stream stream-by-wavelet-norm-miranda-viscosity.txt
--stream-type by_wavelet_norm
--subsampling-factor 64
--dataset C:\Users\pavol\OneDrive\resolution-precision-test-data\miranda-viscosity-384x384-float64.json
--quantity rmse
--transform cdf53
--nlevels 3
--bits-quantize 16
--group-size 4 4 1

Bytes Errors 2448
1.54861 26.8791
1.55556 26.8791
1.5625 26.8791
1.56944 26.8791
1.57639 26.8791
1.58333 26.8791
1.59028 26.8791
1.59722 26.8791
1.60417 26.8791
1.61111 26.8791
1.61806 26.8791
1.625 26.8791
1.63194 26.8791
1.63889 26.8791
1.64583 26.8791
1.65278 26.8791
1.65972 26.8791
1.66667 26.8791
1.67361 26.8791
1.68056 26.8791
1.6875 26.8791
1.69444 26.8791
1.70139 26.8791
1.70833 27.151
1.71528 27.6269
1.72222 28.1639
1.72917 28.7023
1.73611 29.319
1.74306 29.319
1.75 29.319
1.75694 29.319
1.76389 29.319
1.77083 29.319
1.77778 29.319
1.78472 29.319
1.79167 29.319
1.79861 29.319
1.80556 29.319
1.8125 29.319
1.81944 29.319
1.82639 29.319
1.83333 29.319
1.84028 29.319
1.84722 29.319
1.85417 29.319
1.86111 29.319
1.86806 29.319
1.875 29.319
1.88194 29.319
1.88889 29.319
1.89583 29.319
1.90278 29.319
1.90972 29.319
1.91667 29.319
1.92361 29.319
1.93056 29.319
1.9375 29.319
1.94444 29.319
1.95139 29.319
1.95833 29.319
1.96528 29.319
1.97222 29.319
1.97917 29.319
1.98611 29.4011
1.99306 29.6989
2 30.0116
2.00694 30.0116
2.01389 30.0116
2.02083 30.0116
2.02778 30.0116
2.03472 30.0116
2.04167 30.0116
2.04861 30.0116
2.05556 30.0116
2.0625 30.0116
2.06944 30.0119
2.07639 30.0119
2.08333 30.0167
2.09028 30.0186
2.09722 30.0335
2.10417 30.0353
2.11111 30.0447
2.11806 30.0552
2.125 30.056
2.13194 30.0659
2.13889 30.0674
2.14583 30.0788
2.15278 30.0842
2.15972 30.0868
2.16667 30.0865
2.17361 30.0869
2.18056 30.0876
2.1875 30.1825
2.19444 30.2521
2.20139 30.3603
2.20833 30.4166
2.21528 30.4166
2.22222 30.4166
2.22917 30.4166
2.23611 30.4166
2.24306 30.4166
2.25 30.4166
2.25694 30.4166
2.26389 30.4166
2.27083 30.4166
2.27778 30.4166
2.28472 30.4166
2.29167 30.4166
2.29861 30.4166
2.30556 30.4166
2.3125 30.4166
2.31944 30.4166
2.32639 30.4166
2.33333 30.4166
2.34028 30.4166
2.34722 30.4166
2.35417 30.4166
2.36111 30.4166
2.36806 30.4166
2.375 30.4166
2.38194 30.4166
2.38889 30.4166
2.39583 30.4166
2.40278 30.4166
2.40972 30.4166
2.41667 30.4166
2.42361 30.4166
2.43056 30.4166
2.4375 30.4166
2.44444 30.4166
2.45139 30.4166
2.45833 30.4166
2.46528 30.4166
2.47222 30.4166
2.47917 30.4166
2.48611 30.4166
2.49306 30.4166
2.5 30.4166
2.50694 30.4166
2.51389 30.4166
2.52083 30.4166
2.52778 30.4166
2.53472 30.4166
2.54167 30.4166
2.54861 30.4166
2.55556 30.4166
2.5625 30.4166
2.56944 30.4166
2.57639 30.4166
2.58333 30.4166
2.59028 30.4166
2.59722 30.4166
2.60417 30.4166
2.61111 30.4166
2.61806 30.4166
2.625 30.4166
2.63194 30.4166
2.63889 30.4166
2.64583 30.4166
2.65278 30.4166
2.65972 30.4166
2.66667 30.4166
2.67361 30.4166
2.68056 30.4166
2.6875 30.4166
2.69444 30.4166
2.70139 30.4166
2.70833 30.6683
2.71528 30.9919
2.72222 31.4081
2.72917 31.8641
2.73611 32.2705
2.74306 32.2705
2.75 32.2705
2.75694 32.2705
2.76389 32.2705
2.77083 32.2705
2.77778 32.2705
2.78472 32.2705
2.79167 32.2705
2.79861 32.2705
2.80556 32.2705
2.8125 32.2705
2.81944 32.2705
2.82639 32.2705
2.83333 32.2705
2.84028 32.2705
2.84722 32.2705
2.85417 32.2705
2.86111 32.2705
2.86806 32.2705
2.875 32.2705
2.88194 32.2705
2.88889 32.2705
2.89583 32.2705
2.90278 32.2705
2.90972 32.2705
2.91667 32.2705
2.92361 32.2705
2.93056 32.2705
2.9375 32.2705
2.94444 32.2705
2.95139 32.2705
2.95833 32.2705
2.96528 32.2705
2.97222 32.2705
2.97917 32.2705
2.98611 32.3129
2.99306 32.5019
3 32.6703
3.00694 32.6703
3.01389 32.6703
3.02083 32.6703
3.02778 32.6703
3.03472 32.6703
3.04167 32.6703
3.04861 32.6703
3.05556 32.6703
3.0625 32.6703
3.06944 32.6895
3.07639 32.7064
3.08333 32.7374
3.09028 32.7732
3.09722 32.8192
3.10417 32.8635
3.11111 32.921
3.11806 32.9973
3.125 33.026
3.13194 33.0547
3.13889 33.0695
3.14583 33.1224
3.15278 33.1537
3.15972 33.195
3.16667 33.2431
3.17361 33.302
3.18056 33.3485
3.1875 33.4586
3.19444 33.7084
3.20139 33.9854
3.20833 34.0849
3.21528 34.0849
3.22222 34.0849
3.22917 34.0849
3.23611 34.0849
3.24306 34.0849
3.25 34.0849
3.25694 34.0849
3.26389 34.0849
3.27083 34.0849
3.27778 34.0849
3.28472 34.0849
3.29167 34.0839
3.29861 34.0839
3.30556 34.0839
3.3125 34.0839
3.31944 34.0839
3.32639 34.0839
3.33333 34.0839
3.34028 34.0839
3.34722 34.0839
3.35417 34.0839
3.36111 34.0839
3.36806 34.0839
3.375 34.0839
3.38194 34.0839
3.38889 34.0839
3.39583 34.0839
3.40278 34.0839
3.40972 34.0839
3.41667 34.0839
3.42361 34.0839
3.43056 34.0839
3.4375 34.0839
3.44444 34.0839
3.45139 34.0839
3.45833 34.0839
3.46528 34.0839
3.47222 34.0839
3.47917 34.0839
3.48611 34.0839
3.49306 34.0839
3.5 34.0839
3.50694 34.0839
3.51389 34.0839
3.52083 34.0839
3.52778 34.0839
3.53472 34.0839
3.54167 34.0839
3.54861 34.0839
3.55556 34.0839
3.5625 34.0839
3.56944 34.0839
3.57639 34.0839
3.58333 34.0839
3.59028 34.0839
3.59722 34.0839
3.60417 34.0839
3.61111 34.0839
3.61806 34.0839
3.625 34.0839
3.63194 34.0839
3.63889 34.0839
3.64583 34.0839
3.65278 34.0839
3.65972 34.0839
3.66667 34.0839
3.67361 34.0839
3.68056 34.0839
3.6875 34.0839
3.69444 34.0839
3.70139 34.0839
3.70833 34.2452
3.71528 34.4899
3.72222 34.7243
3.72917 34.9637
3.73611 35.1649
3.74306 35.1649
3.75 35.1649
3.75694 35.1649
3.76389 35.1649
3.77083 35.1649
3.77778 35.1649
3.78472 35.1649
3.79167 35.1649
3.79861 35.1649
3.80556 35.1649
3.8125 35.1649
3.81944 35.1649
3.82639 35.1649
3.83333 35.1649
3.84028 35.1649
3.84722 35.1649
3.85417 35.1649
3.86111 35.1649
3.86806 35.1649
3.875 35.1649
3.88194 35.1649
3.88889 35.1649
3.89583 35.1649
3.90278 35.1649
3.90972 35.1649
3.91667 35.1649
3.92361 35.1649
3.93056 35.1649
3.9375 35.1649
3.94444 35.1649
3.95139 35.1649
3.95833 35.1649
3.96528 35.1649
3.97222 35.1649
3.97917 35.1649
3.98611 35.1821
3.99306 35.2646
4 35.3423
4.00694 35.3423
4.01389 35.3423
4.02083 35.3423
4.02778 35.3423
4.03472 35.3423
4.04167 35.3423
4.04861 35.3423
4.05556 35.3423
4.0625 35.3423
4.06944 35.4067
4.07639 35.4372
4.08333 35.5014
4.09028 35.5806
4.09722 35.6358
4.10417 35.6765
4.11111 35.7848
4.11806 35.8636
4.125 35.965
4.13194 36.0524
4.13889 36.1337
4.14583 36.2641
4.15278 36.3397
4.15972 36.4297
4.16667 36.5288
4.17361 36.6405
4.18056 36.7466
4.1875 36.9216
4.19444 37.2263
4.20139 37.5892
4.20833 37.693
4.21528 37.693
4.22222 37.693
4.22917 37.6923
4.23611 37.6923
4.24306 37.6923
4.25 37.6923
4.25694 37.6923
4.26389 37.6923
4.27083 37.6923
4.27778 37.6923
4.28472 37.6908
4.29167 37.6938
4.29861 37.6938
4.30556 37.6938
4.3125 37.6938
4.31944 37.6934
4.32639 37.6934
4.33333 37.6963
4.34028 37.7004
4.34722 37.7011
4.35417 37.7011
4.36111 37.7011
4.36806 37.7011
4.375 37.7011
4.38194 37.7011
4.38889 37.7011
4.39583 37.7026
4.40278 37.7026
4.40972 37.7023
4.41667 37.7023
4.42361 37.7023
4.43056 37.7023
4.4375 37.7013
4.44444 37.7013
4.45139 37.7013
4.45833 37.7013
4.46528 37.7013
4.47222 37.7013
4.47917 37.7013
4.48611 37.7013
4.49306 37.7013
4.5 37.7013
4.50694 37.7013
4.51389 37.6981
4.52083 37.6981
4.52778 37.6981
4.53472 37.6981
4.54167 37.6981
4.54861 37.6981
4.55556 37.6956
4.5625 37.6956
4.56944 37.694
4.57639 37.694
4.58333 37.694
4.59028 37.694
4.59722 37.6931
4.60417 37.6931
4.61111 37.6931
4.61806 37.6931
4.625 37.6918
4.63194 37.6918
4.63889 37.6918
4.64583 37.6918
4.65278 37.6918
4.65972 37.6918
4.66667 37.6912
4.67361 37.6912
4.68056 37.6912
4.6875 37.6912
4.69444 37.6912
4.70139 37.6929
4.70833 37.7977
4.71528 37.9191
4.72222 38.0542
4.72917 38.185
4.73611 38.2864
4.74306 38.2864
4.75 38.2864
4.75694 38.2864
4.76389 38.2864
4.77083 38.2864
4.77778 38.2864
4.78472 38.2864
4.79167 38.2864
4.79861 38.2864
4.80556 38.2864
4.8125 38.2864
4.81944 38.2864
4.82639 38.2864
4.83333 38.2864
4.84028 38.2864
4.84722 38.2864
4.85417 38.2864
4.86111 38.2864
4.86806 38.2864
4.875 38.2864
4.88194 38.2864
4.88889 38.2864
4.89583 38.2864
4.90278 38.2864
4.90972 38.2864
4.91667 38.2864
4.92361 38.2864
4.93056 38.2864
4.9375 38.2864
4.94444 38.2864
4.95139 38.2864
4.95833 38.2864
4.96528 38.2864
4.97222 38.2864
4.97917 38.2864
4.98611 38.2977
4.99306 38.3426
5 38.3766
5.00694 38.3766
5.01389 38.3766
5.02083 38.3766
5.02778 38.3766
5.03472 38.3766
5.04167 38.3766
5.04861 38.3763
5.05556 38.3763
5.0625 38.3745
5.06944 38.4653
5.07639 38.55
5.08333 38.6473
5.09028 38.7567
5.09722 38.8647
5.10417 38.9649
5.11111 39.0957
5.11806 39.2246
5.125 39.3585
5.13194 39.5001
5.13889 39.6514
5.14583 39.8276
5.15278 39.9758
5.15972 40.1222
5.16667 40.2727
5.17361 40.4735
5.18056 40.6622
5.1875 40.9264
5.19444 41.2043
5.20139 41.4677
5.20833 41.5494
5.21528 41.5489
5.22222 41.5489
5.22917 41.5545
5.23611 41.554
5.24306 41.554
5.25 41.554
5.25694 41.554
5.26389 41.5534
5.27083 41.5534
5.27778 41.5533
5.28472 41.5538
5.29167 41.5638
5.29861 41.5647
5.30556 41.5677
5.3125 41.5744
5.31944 41.5748
5.32639 41.5737
5.33333 41.5777
5.34028 41.5805
5.34722 41.5832
5.35417 41.5832
5.36111 41.5838
5.36806 41.5837
5.375 41.5837
5.38194 41.5852
5.38889 41.582
5.39583 41.5952
5.40278 41.5952
5.40972 41.5966
5.41667 41.5974
5.42361 41.5966
5.43056 41.5953
5.4375 41.6005
5.44444 41.5999
5.45139 41.6002
5.45833 41.5981
5.46528 41.5954
5.47222 41.5947
5.47917 41.5947
5.48611 41.5933
5.49306 41.5933
5.5 41.5933
5.50694 41.5929
5.51389 41.5915
5.52083 41.6132
5.52778 41.6104
5.53472 41.6104
5.54167 41.6078
5.54861 41.6077
5.55556 41.6173
5.5625 41.6213
5.56944 41.6265
5.57639 41.6265
5.58333 41.6248
5.59028 41.6239
5.59722 41.624
5.60417 41.6231
5.61111 41.6206
5.61806 41.6203
5.625 41.6257
5.63194 41.6257
5.63889 41.6257
5.64583 41.6253
5.65278 41.6226
5.65972 41.6208
5.66667 41.6235
5.67361 41.6231
5.68056 41.6226
5.6875 41.633
5.69444 41.6348
5.70139 41.7068
5.70833 41.8024
5.71528 41.8902
5.72222 41.9871
5.72917 42.0748
5.73611 42.1522
5.74306 42.1522
5.75 42.1522
5.75694 42.1522
5.76389 42.1522
5.77083 42.1522
5.77778 42.1522
5.78472 42.1522
5.79167 42.1522
5.79861 42.1522
5.80556 42.1522
5.8125 42.1522
5.81944 42.1522
5.82639 42.1522
5.83333 42.1522
5.84028 42.1522
5.84722 42.1522
5.85417 42.1522
5.86111 42.1522
5.86806 42.1522
5.875 42.1522
5.88194 42.1522
5.88889 42.1522
5.89583 42.1522
5.90278 42.1522
5.90972 42.1522
5.91667 42.1522
5.92361 42.1522
5.93056 42.1522
5.9375 42.1522
5.94444 42.1522
5.95139 42.1522
5.95833 42.1522
5.96528 42.1522
5.97222 42.1522
5.97917 42.1522
5.98611 42.1572
5.99306 42.1815
6 42.2135
6.00694 42.2135
6.01389 42.214
6.02083 42.214
6.02778 42.2143
6.03472 42.2166
6.04167 42.2186
6.04861 42.2223
6.05556 42.2249
6.0625 42.2342
6.06944 42.3187
6.07639 42.4052
6.08333 42.4915
6.09028 42.588
6.09722 42.6816
6.10417 42.776
6.11111 42.8947
6.11806 43.0091
6.125 43.1246
6.13194 43.243
6.13889 43.3785
6.14583 43.4943
6.15278 43.625
6.15972 43.7557
6.16667 43.8782
6.17361 44.0174
6.18056 44.163
6.1875 44.3092
6.19444 44.4549
6.20139 44.6032
6.20833 44.6494
6.21528 44.6476
6.22222 44.6513
6.22917 44.6508
6.23611 44.648
6.24306 44.6512
6.25 44.6499
6.25694 44.6486
6.26389 44.6511
6.27083 44.6492
6.27778 44.6558
6.28472 44.6617
6.29167 44.672
6.29861 44.6717
6.30556 44.6689
6.3125 44.6689
6.31944 44.6712
6.32639 44.6715
6.33333 44.6891
6.34028 44.6984
6.34722 44.7078
6.35417 44.7058
6.36111 44.7079
6.36806 44.709
6.375 44.7085
6.38194 44.712
6.38889 44.7236
6.39583 44.7318
6.40278 44.7265
6.40972 44.7381
6.41667 44.7523
6.42361 44.7642
6.43056 44.7736
6.4375 44.7816
6.44444 44.7846
6.45139 44.7892
6.45833 44.8084
6.46528 44.8249
6.47222 44.8368
6.47917 44.8334
6.48611 44.8367
6.49306 44.8352
6.5 44.8284
6.50694 44.8265
6.51389 44.844
6.52083 44.8686
6.52778 44.8804
6.53472 44.876
6.54167 44.8821
6.54861 44.8827
6.55556 44.8874
6.5625 44.9016
6.56944 44.9069
6.57639 44.9027
6.58333 44.9125
6.59028 44.9108
6.59722 44.9252
6.60417 44.9343
6.61111 44.9432
6.61806 44.9426
6.625 44.9513
6.63194 44.9493
6.63889 44.9519
6.64583 44.9522
6.65278 44.9631
6.65972 44.9635
6.66667 44.9649
6.67361 44.9673
6.68056 44.9701
6.6875 44.9874
6.69444 44.9807
6.70139 45.0278
6.70833 45.0989
6.71528 45.1459
6.72222 45.1851
6.72917 45.2299
6.73611 45.2672
6.74306 45.2672
6.75 45.2672
6.75694 45.2672
6.76389 45.2672
6.77083 45.2672
6.77778 45.2672
6.78472 45.2672
6.79167 45.2672
6.79861 45.2672
6.80556 45.2672
6.8125 45.2672
6.81944 45.2672
6.82639 45.2672
6.83333 45.2672
6.84028 45.2672
6.84722 45.2672
6.85417 45.2672
6.86111 45.2672
6.86806 45.2672
6.875 45.2672
6.88194 45.2672
6.88889 45.2672
6.89583 45.2672
6.90278 45.2672
6.90972 45.2672
6.91667 45.2672
6.92361 45.2672
6.93056 45.2672
6.9375 45.2672
6.94444 45.2672
6.95139 45.2672
6.95833 45.2672
6.96528 45.2672
6.97222 45.2672
6.97917 45.2672
6.98611 45.2706
6.99306 45.2837
7 45.2948
7.00694 45.2998
7.01389 45.3036
7.02083 45.3099
7.02778 45.3129
7.03472 45.3216
7.04167 45.3305
7.04861 45.3392
7.05556 45.354
7.0625 45.3705
7.06944 45.4185
7.07639 45.4668
7.08333 45.5263
7.09028 45.5821
7.09722 45.6367
7.10417 45.6954
7.11111 45.7481
7.11806 45.8113
7.125 45.874
7.13194 45.9275
7.13889 45.9891
7.14583 46.0485
7.15278 46.1078
7.15972 46.1624
7.16667 46.2245
7.17361 46.2913
7.18056 46.3577
7.1875 46.4362
7.19444 46.4969
7.20139 46.5625
7.20833 46.6061
7.21528 46.625
7.22222 46.6381
7.22917 46.6503
7.23611 46.6609
7.24306 46.6681
7.25 46.6753
7.25694 46.6801
7.26389 46.6971
7.27083 46.7104
7.27778 46.7358
7.28472 46.7618
7.29167 46.7906
7.29861 46.8135
7.30556 46.8318
7.3125 46.8529
7.31944 46.8676
7.32639 46.8879
7.33333 46.9028
7.34028 46.9247
7.34722 46.9393
7.35417 46.9535
7.36111 46.9626
7.36806 46.9727
7.375 46.9974
7.38194 47.019
7.38889 47.0575
7.39583 47.093
7.40278 47.1171
7.40972 47.1344
7.41667 47.1575
7.42361 47.1808
7.43056 47.1971
7.4375 47.2323
7.44444 47.2603
7.45139 47.2913
7.45833 47.3067
7.46528 47.3313
7.47222 47.3615
7.47917 47.3771
7.48611 47.4014
7.49306 47.4144
7.5 47.4534
7.50694 47.4853
7.51389 47.5378
7.52083 47.575
7.52778 47.6376
7.53472 47.6603
7.54167 47.678
7.54861 47.7067
7.55556 47.7346
7.5625 47.7596
7.56944 47.7812
7.57639 47.8011
7.58333 47.8277
7.59028 47.8532
7.59722 47.8899
7.60417 47.9146
7.61111 47.9323
7.61806 47.9553
7.625 48.0046
7.63194 48.0372
7.63889 48.0896
7.64583 48.1116
7.65278 48.1476
7.65972 48.191
7.66667 48.2208
7.67361 48.2505
7.68056 48.3119
7.6875 48.3434
7.69444 48.3872
7.70139 48.4359
7.70833 48.4606
7.71528 48.4857
7.72222 48.5117
7.72917 48.5367
7.73611 48.5577
7.74306 48.5577
7.75 48.5577
7.75694 48.5577
7.76389 48.5577
7.77083 48.5577
7.77778 48.5577
7.78472 48.5577
7.79167 48.5577
7.79861 48.5577
7.80556 48.5577
7.8125 48.5577
7.81944 48.5577
7.82639 48.5577
7.83333 48.5577
7.84028 48.5577
7.84722 48.5577
7.85417 48.5577
7.86111 48.5577
7.86806 48.5577
7.875 48.5577
7.88194 48.5577
7.88889 48.5577
7.89583 48.5577
7.90278 48.5577
7.90972 48.5577
7.91667 48.5577
7.92361 48.5577
7.93056 48.5577
7.9375 48.5577
7.94444 48.5577
7.95139 48.5577
7.95833 48.5577
7.96528 48.5577
7.97222 48.5577
7.97917 48.5577
7.98611 48.5593
7.99306 48.5674
8 48.5751
8.00694 48.5888
8.01389 48.6049
8.02083 48.6256
8.02778 48.637
8.03472 48.6564
8.04167 48.6781
8.04861 48.7041
8.05556 48.7267
8.0625 48.7547
8.06944 48.7855
8.07639 48.8153
8.08333 48.8439
8.09028 48.8748
8.09722 48.9052
8.10417 48.9339
8.11111 48.963
8.11806 48.9918
8.125 49.0273
8.13194 49.0582
8.13889 49.0918
8.14583 49.125
8.15278 49.1602
8.15972 49.1922
8.16667 49.2243
8.17361 49.2555
8.18056 49.291
8.1875 49.3266
8.19444 49.3541
8.20139 49.3846
8.20833 49.4176
8.21528 49.4473
8.22222 49.4766
8.22917 49.5
8.23611 49.5294
8.24306 49.5575
8.25 49.5913
8.25694 49.6062
8.26389 49.6323
8.27083 49.662
8.27778 49.6988
8.28472 49.7298
8.29167 49.7712
8.29861 49.8129
8.30556 49.8546
8.3125 49.8861
8.31944 49.9141
8.32639 49.9416
8.33333 49.983
8.34028 50.0193
8.34722 50.0581
8.35417 50.085
8.36111 50.1223
8.36806 50.1391
8.375 50.1816
8.38194 50.2218
8.38889 50.2754
8.39583 50.3316
8.40278 50.3881
8.40972 50.4223
8.41667 50.4657
8.42361 50.5161
8.43056 50.5554
8.4375 50.602
8.44444 50.6542
8.45139 50.7184
8.45833 50.7652
8.46528 50.8135
8.47222 50.8635
8.47917 50.909
8.48611 50.9684
8.49306 51.0079
8.5 51.0755
8.50694 51.1483
8.51389 51.2378
8.52083 51.3063
8.52778 51.3727
8.53472 51.44
8.54167 51.4903
8.54861 51.5564
8.55556 51.6193
8.5625 51.6831
8.56944 51.7405
8.57639 51.8039
8.58333 51.8684
8.59028 51.9238
8.59722 51.9821
8.60417 52.035
8.61111 52.1016
8.61806 52.1634
8.625 52.2347
8.63194 52.3046
8.63889 52.3832
8.64583 52.4615
8.65278 52.5322
8.65972 52.6254
8.66667 52.6871
8.67361 52.778
8.68056 52.8555
8.6875 52.952
8.69444 53.0488
8.70139 53.1623
8.70833 53.2046
8.71528 53.2198
8.72222 53.2392
8.72917 53.2557
8.73611 53.2683
8.74306 53.2683
8.75 53.2683
8.75694 53.2683
8.76389 53.2683
8.77083 53.2683
8.77778 53.2683
8.78472 53.2683
8.79167 53.2683
8.79861 53.2683
8.80556 53.2683
8.8125 53.2683
8.81944 53.2683
8.82639 53.2683
8.83333 53.2683
8.84028 53.2683
8.84722 53.268
8.85417 53.268
8.86111 53.268
8.86806 53.268
8.875 53.268
8.88194 53.268
8.88889 53.268
8.89583 53.268
8.90278 53.268
8.90972 53.268
8.91667 53.268
8.92361 53.268
8.93056 53.268
8.9375 53.268
8.94444 53.268
8.95139 53.268
8.95833 53.268
8.96528 53.268
8.97222 53.268
8.97917 53.268
8.98611 53.2691
8.99306 53.2723
9 53.2762
9.00694 53.3152
9.01389 53.3486
9.02083 53.3927
9.02778 53.4254
9.03472 53.4588
9.04167 53.4953
9.04861 53.5402
9.05556 53.594
9.0625 53.6556
9.06944 53.6763
9.07639 53.6993
9.08333 53.7235
9.09028 53.7489
9.09722 53.7718
9.10417 53.7952
9.11111 53.8195
9.11806 53.8446
9.125 53.8726
9.13194 53.895
9.13889 53.9184
9.14583 53.9438
9.15278 53.9695
9.15972 53.9957
9.16667 54.0218
9.17361 54.0474
9.18056 54.074
9.1875 54.1039
9.19444 54.1255
9.20139 54.1508
9.20833 54.1882
9.21528 54.2194
9.22222 54.2593
9.22917 54.294
9.23611 54.3304
9.24306 54.371
9.25 54.4114
9.25694 54.4438
9.26389 54.4799
9.27083 54.5177
9.27778 54.5563
9.28472 54.5981
9.29167 54.6398
9.29861 54.6854
9.30556 54.7283
9.3125 54.7626
9.31944 54.7999
9.32639 54.8401
9.33333 54.8892
9.34028 54.9373
9.34722 54.9828
9.35417 55.0255
9.36111 55.0747
9.36806 55.1107
9.375 55.159
9.38194 55.2144
9.38889 55.2689
9.39583 55.3251
9.40278 55.3725
9.40972 55.422
9.41667 55.48
9.42361 55.5384
9.43056 55.588
9.4375 55.6379
9.44444 55.6916
9.45139 55.7542
9.45833 55.8031
9.46528 55.8521
9.47222 55.9112
9.47917 55.9732
9.48611 56.0336
9.49306 56.0997
9.5 56.169
9.50694 56.2411
9.51389 56.3105
9.52083 56.3784
9.52778 56.4435
9.53472 56.5106
9.54167 56.5799
9.54861 56.6618
