--stream stream-by-wavelet-norm-miranda-viscosity.txt
--stream-type by_wavelet_norm
--subsampling-factor 64
--dataset C:\Users\pavol\OneDrive\resolution-precision-test-data\miranda-viscosity-384x384-float64.json
--quantity histogram
--histogram-dist emd
--num-bins 256
--transform cdf53
--nlevels 3
--bits-quantize 16
--group-size 4 4 1

Bytes Errors 2448
9.06944 0.0137126
9.07639 0.0135024
9.08333 0.0131294
9.09028 0.0132175
9.09722 0.0131429
9.10417 0.0133803
9.11111 0.0132786
9.11806 0.0130413
9.125 0.0138618
9.13194 0.0139229
9.13889 0.0138483
9.14583 0.0136245
9.15278 0.013733
9.15972 0.0138618
9.16667 0.0135702
9.17361 0.0138619
9.18056 0.0138618
9.1875 0.0137261
9.19444 0.0141941
9.20139 0.0140042
9.20833 0.0139771
9.21528 0.0140856
9.22222 0.0142619
9.22917 0.0144992
9.23611 0.0141331
9.24306 0.0137805
9.25 0.0137398
9.25694 0.0136517
9.26389 0.0134346
9.27083 0.0134957
9.27778 0.012926
9.28472 0.0130548
9.29167 0.0128174
9.29861 0.0126275
9.30556 0.0126005
9.3125 0.0125123
9.31944 0.0124648
9.32639 0.0129124
9.33333 0.0130276
9.34028 0.0127631
9.34722 0.0129531
9.35417 0.0129802
9.36111 0.0127428
9.36806 0.0130209
9.375 0.0128242
9.38194 0.0127497
9.38889 0.0125462
9.39583 0.0126614
9.40278 0.0125597
9.40972 0.012736
9.41667 0.0127428
9.42361 0.0128852
9.43056 0.0126411
9.4375 0.0124987
9.44444 0.012458
9.45139 0.0124919
9.45833 0.012397
9.46528 0.0120579
9.47222 0.0120646
9.47917 0.0120037
9.48611 0.0119764
9.49306 0.0118612
9.5 0.0120646
9.50694 0.0123563
9.51389 0.0122816
9.52083 0.0123698
9.52778 0.0125326
9.53472 0.0123766
9.54167 0.0122545
9.54861 0.0121799
9.55556 0.0122478
9.5625 0.0122275
9.56944 0.0119562
9.57639 0.0117934
9.58333 0.0120578
9.59028 0.0118611
9.59722 0.0116917
9.60417 0.0115154
9.61111 0.0115018
9.61806 0.0114339
9.625 0.0112373
9.63194 0.0109796
9.63889 0.0111898
9.64583 0.0113255
9.65278 0.0110746
9.65972 0.0107693
9.66667 0.0109254
9.67361 0.0106948
9.68056 0.0107083
9.6875 0.0104167
9.69444 0.0105591
9.70139 0.0108507
9.70833 0.0108914
9.71528 0.0106948
9.72222 0.0102268
9.72917 0.0105999
9.73611 0.0105048
9.74306 0.0105048
9.75 0.010498
9.75694 0.010498
9.76389 0.010498
9.77083 0.010498
9.77778 0.010498
9.78472 0.010498
9.79167 0.010498
9.79861 0.010498
9.80556 0.010498
9.8125 0.0105183
9.81944 0.0105183
9.82639 0.0105183
9.83333 0.0105183
9.84028 0.0105183
9.84722 0.0105048
9.85417 0.0105319
9.86111 0.0105319
9.86806 0.0105387
9.875 0.0105387
9.88194 0.0105387
9.88889 0.0105387
9.89583 0.0105387
9.90278 0.0105387
9.90972 0.0105387
9.91667 0.0105387
9.92361 0.0105387
9.93056 0.0105387
9.9375 0.0105387
9.94444 0.0105387
9.95139 0.0105183
9.95833 0.0105183
9.96528 0.0105183
9.97222 0.0105183
9.97917 0.0105183
9.98611 0.0100234
9.99306 0.00909425
10 0.00862629
10.0069 0.00846354
10.0139 0.00805662
10.0208 0.00777182
10.0278 0.00800916
10.0347 0.00820581
10.0417 0.00797527
10.0486 0.00811768
10.0556 0.0083618
10.0625 0.00844319
10.0694 0.0084296
10.0764 0.00874838
10.0833 0.00877545
10.0903 0.00873478
10.0972 0.00874159
10.1042 0.00886365
10.1111 0.00866018
10.1181 0.00847028
10.125 0.00828716
10.1319 0.0083346
10.1389 0.0082465
10.1458 0.00812441
10.1528 0.0084093
10.1597 0.00834824
10.1667 0.00811768
10.1736 0.00818547
10.1806 0.00822616
10.1875 0.00830071
10.1944 0.00807696
10.2014 0.00823296
10.2083 0.00821938
10.2153 0.00828718
10.2222 0.00824652
10.2292 0.00807698
10.2361 0.00809732
10.2431 0.00813123
10.25 0.00832111
10.2569 0.00834823
10.2639 0.00849743
10.2708 0.00841605
10.2778 0.00828718
10.2847 0.00844996
10.2917 0.00842963
10.2986 0.00826689
10.3056 0.00846354
10.3125 0.00868735
10.3194 0.00857206
10.3264 0.00842282
10.3333 0.00804987
10.3403 0.00807699
10.3472 0.00811769
10.3542 0.00830076
10.3611 0.00822618
10.3681 0.00835504
10.375 0.00838212
10.3819 0.00824651
10.3889 0.00817869
10.3958 0.00811766
10.4028 0.00796843
10.4097 0.0081448
10.4167 0.00809731
10.4236 0.0081651
10.4306 0.00802941
10.4375 0.00778534
10.4444 0.00777856
10.4514 0.00771758
10.4583 0.00774464
10.4653 0.00745986
10.4722 0.00745306
10.4792 0.0073242
10.4861 0.00734454
10.4931 0.00722247
10.5 0.0072225
10.5069 0.00716144
10.5139 0.00726318
10.5208 0.00741917
10.5278 0.00718858
10.5347 0.00690375
10.5417 0.00700547
10.5486 0.00702583
10.5556 0.00688342
10.5625 0.0068495
10.5694 0.00672742
10.5764 0.00676812
10.5833 0.00636123
10.5903 0.00659182
10.5972 0.00661216
10.6042 0.00643582
10.6111 0.00639511
10.6181 0.00642903
10.625 0.00634085
10.6319 0.00653077
10.6389 0.00634766
10.6458 0.00636801
10.6528 0.00623238
10.6597 0.00595431
10.6667 0.00586616
10.6736 0.00602213
10.6806 0.00590008
10.6875 0.00588651
10.6944 0.00568986
10.7014 0.00598146
10.7083 0.00595435
10.7153 0.00591363
10.7222 0.00607638
10.7292 0.00606285
10.7361 0.00627305
10.7431 0.00628662
10.75 0.00626629
10.7569 0.00625951
10.7639 0.00625273
10.7708 0.00623916
10.7778 0.00623916
10.7847 0.00624594
10.7917 0.00624594
10.7986 0.0062595
10.8056 0.00624594
10.8125 0.00628663
10.8194 0.00628663
10.8264 0.00628663
10.8333 0.00629341
10.8403 0.00630019
10.8472 0.00630697
10.8542 0.00630019
10.8611 0.00629341
10.8681 0.00628661
10.875 0.00625948
10.8819 0.00625948
10.8889 0.00625948
10.8958 0.0062527
10.9028 0.0062527
10.9097 0.00620523
10.9167 0.00621879
10.9236 0.00624592
10.9306 0.00627306
10.9375 0.00626628
10.9444 0.00627306
10.9514 0.00627305
10.9583 0.00627305
10.9653 0.00628661
10.9722 0.0062595
10.9792 0.0062595
10.9861 0.00613066
10.9931 0.0057916
11 0.00655795
11.0069 0.0065037
11.0139 0.00659183
11.0208 0.00644267
11.0278 0.00633411
11.0347 0.00625278
11.0417 0.00634772
11.0486 0.0062595
11.0556 0.00569662
11.0625 0.00589334
11.0694 0.00596795
11.0764 0.00609
11.0833 0.00611032
11.0903 0.00632054
11.0972 0.00624596
11.1042 0.00642905
11.1111 0.0064765
11.1181 0.00625273
11.125 0.0062527
11.1319 0.00634091
11.1389 0.00645618
11.1458 0.00640192
11.1528 0.00634093
11.1597 0.00612395
11.1667 0.00608319
11.1736 0.00616463
11.1806 0.0061239
11.1875 0.00605606
11.1944 0.00612388
11.2014 0.00614424
11.2083 0.00612386
11.2153 0.00604252
11.2222 0.00579837
11.2292 0.00575094
11.2361 0.00568987
11.2431 0.00541186
11.25 0.00522192
11.2569 0.00518801
11.2639 0.00531687
11.2708 0.00519481
11.2778 0.00518802
11.2847 0.00507276
11.2917 0.0049032
11.2986 0.00487603
11.3056 0.00491001
11.3125 0.00462513
11.3194 0.00467257
11.3264 0.00474717
11.3333 0.00479476
11.3403 0.00482185
11.3472 0.00491681
11.3542 0.00527622
11.3611 0.00526261
11.3681 0.00515411
11.375 0.00517451
11.3819 0.00517447
11.3889 0.00521515
11.3958 0.0050117
11.4028 0.00486258
11.4097 0.00510665
11.4167 0.00509309
11.4236 0.0050795
11.4306 0.00488969
11.4375 0.00490314
11.4444 0.00486245
11.4514 0.00480141
11.4583 0.00474723
11.4653 0.00499814
11.4722 0.0050049
11.4792 0.00507947
11.4861 0.00517446
11.4931 0.00519478
11.5 0.00541181
11.5069 0.00541181
11.5139 0.00527618
11.5208 0.00536436
11.5278 0.00541183
11.5347 0.00524911
11.5417 0.00530337
11.5486 0.00528299
11.5556 0.00549996
11.5625 0.00539821
11.5694 0.00533039
11.5764 0.00512698
11.5833 0.0050727
11.5903 0.00507955
11.5972 0.00495747
11.6042 0.00493038
11.6111 0.00502529
11.6181 0.00492364
11.625 0.00497107
11.6319 0.00493713
11.6389 0.00508636
11.6458 0.00519478
11.6528 0.0049506
11.6597 0.00492362
11.6667 0.00482863
11.6736 0.0047404
11.6806 0.00470653
11.6875 0.00465906
11.6944 0.00469973
11.7014 0.00377064
11.7083 0.00386558
11.7153 0.00382492
11.7222 0.00384531
11.7292 0.00383168
11.7361 0.00460479
11.7431 0.00461157
11.75 0.00456414
11.7569 0.00457091
11.7639 0.00459804
11.7708 0.00457769
11.7778 0.00442849
11.7847 0.00437423
11.7917 0.00434711
11.7986 0.00434032
11.8056 0.00411653
11.8125 0.00412331
11.8194 0.00400123
11.8264 0.00400124
11.8333 0.00404192
11.8403 0.00404871
11.8472 0.00400798
11.8542 0.00402832
11.8611 0.00405544
11.8681 0.00413682
11.875 0.00409614
11.8819 0.00410292
11.8889 0.00402156
11.8958 0.00396053
11.9028 0.00385202
11.9097 0.00400797
11.9167 0.00399442
11.9236 0.00396051
11.9306 0.00396051
11.9375 0.00394695
11.9444 0.00391983
11.9514 0.00400121
11.9583 0.00414365
11.9653 0.00410974
11.9722 0.00417075
11.9792 0.00421143
11.9861 0.00444886
11.9931 0.0039809
12 0.00394699
12.0069 0.00387913
12.0139 0.00382488
12.0208 0.00367571
12.0278 0.00389269
12.0347 0.00380453
12.0417 0.00372992
12.0486 0.0037096
12.0556 0.00362823
12.0625 0.00373671
12.0694 0.00377742
12.0764 0.00368925
12.0833 0.00379097
12.0903 0.00375029
12.0972 0.0037503
12.1042 0.0032824
12.1111 0.00335696
12.1181 0.00337052
12.125 0.00343154
12.1319 0.00339761
12.1389 0.00339763
12.1458 0.00332303
12.1528 0.0034112
12.1597 0.00354004
12.1667 0.00374349
12.1736 0.00369602
12.1806 0.00387234
12.1875 0.00381809
12.1944 0.00379775
12.2014 0.00354004
12.2083 0.00354681
12.2153 0.00359428
12.2222 0.00356717
12.2292 0.00354005
12.2361 0.00347902
12.2431 0.00356038
12.25 0.00349259
12.2569 0.0034519
12.2639 0.00351291
12.2708 0.00357394
12.2778 0.00358752
12.2847 0.00357398
12.2917 0.00360107
12.2986 0.00350613
12.3056 0.00344511
12.3125 0.00342478
12.3194 0.00343833
12.3264 0.00335694
12.3333 0.00323486
12.3403 0.00332301
12.3472 0.00324164
12.3542 0.00323489
12.3611 0.00314671
12.3681 0.00316709
12.375 0.00299753
12.3819 0.00301783
12.3889 0.00300429
12.3958 0.00297714
12.4028 0.00289578
12.4097 0.00285509
12.4167 0.00272626
12.4236 0.00313999
12.4306 0.00297047
12.4375 0.00287546
12.4444 0.00276693
12.4514 0.00265846
12.4583 0.00271271
12.4653 0.00264491
12.4722 0.00254323
12.4792 0.00255668
12.4861 0.00246858
12.4931 0.00257029
12.5 0.00261098
12.5069 0.00258384
12.5139 0.00257702
12.5208 0.00256352
12.5278 0.0026313
12.5347 0.00269232
12.5417 0.00285509
12.5486 0.00115965
12.5556 0.00238041
12.5625 0.00113257
12.5694 0.00172257
12.5764 0.00173618
12.5833 0.00184468
12.5903 0.00115974
12.5972 0.00124109
12.6042 0.0013428
12.6111 0.0012004
12.6181 0.00116649
12.625 0.00231258
12.6319 0.00215661
12.6389 0.00114614
12.6458 0.00103088
12.6528 0.000969807
12.6597 0.00156665
12.6667 0.000868118
12.6736 0.00087491
12.6806 0.00146493
12.6875 0.00143098
12.6944 0.00160726
12.7014 0.00156661
12.7083 0.00161404
12.7153 0.000712086
12.7222 0.00294324
12.7292 0.00324168
12.7361 0.00147839
12.7431 0.0014377
12.75 0.00137669
12.7569 0.00137668
12.7639 0.00137666
12.7708 0.00141057
12.7778 0.00140382
12.7847 0.00182432
12.7917 0.0018243
12.7986 0.0017768
12.8056 0.00172935
12.8125 0.0012546
12.8194 0.00362824
12.8264 0.00354006
12.8333 0.00250924
12.8403 0.00248892
12.8472 0.0024889
12.8542 0.00250247
12.8611 0.00245502
12.8681 0.00247534
12.875 0.00254318
12.8819 0.00257031
12.8889 0.00255675
12.8958 0.00259743
12.9028 0.0025703
12.9097 0.00257708
12.9167 0.00261098
12.9236 0.00258386
12.9306 0.00255674
12.9375 0.00253639
12.9444 0.0025906
12.9514 0.00257703
12.9583 0.00266525
12.9653 0.00263134
12.9722 0.00269238
12.9792 0.00276698
12.9861 0.00204136
12.9931 0.00195997
13 0.00165476
13.0069 0.00236679
13.0139 0.00344513
13.0208 0.00333668
13.0278 0.00189894
13.0347 0.00188534
13.0417 0.00184465
13.0486 0.00183787
13.0556 0.00181078
13.0625 0.00182428
13.0694 0.00183109
13.0764 0.00174294
13.0833 0.00180394
13.0903 0.00183788
13.0972 0.00177005
13.1042 0.0021567
13.1111 0.00183111
13.1181 0.00179722
13.125 0.00160051
13.1319 0.00221088
13.1389 0.00222447
13.1458 0.00226511
13.1528 0.00222443
13.1597 0.00254992
13.1667 0.00257024
13.1736 0.00229221
13.1806 0.00178366
13.1875 0.00219056
13.1944 0.00214991
13.2014 0.00220411
13.2083 0.0021905
13.2153 0.00236684
13.2222 0.00242111
13.2292 0.00231942
13.2361 0.00180394
13.2431 0.00221762
13.25 0.00224476
13.2569 0.00154626
13.2639 0.00210235
13.2708 0.00210234
13.2778 0.00206843
13.2847 0.0021363
13.2917 0.00219051
13.2986 0.00214981
13.3056 0.00222439
13.3125 0.00228547
13.3194 0.00224476
13.3264 0.00220411
13.3333 0.00219054
13.3403 0.00224478
13.3472 0.0021362
13.3542 0.00215661
13.3611 0.00211589
13.3681 0.00211591
13.375 0.00209562
13.3819 0.00189216
13.3889 0.00181751
13.3958 0.00181754
13.4028 0.00202774
13.4097 0.00203455
13.4167 0.00217019
13.4236 0.00223797
13.4306 0.00197351
13.4375 0.00221768
13.4444 0.00225835
13.4514 0.00221091
13.4583 0.00231261
13.4653 0.00233297
13.4722 0.00231261
13.4792 0.00233976
13.4861 0.00239397
13.4931 0.00233295
13.5 0.00232613
13.5069 0.00227865
13.5139 0.00230581
13.5208 0.00195998
13.5278 0.00195326
13.5347 0.00194644
13.5417 0.00195999
13.5486 0.00196672
13.5556 0.00192606
13.5625 0.00189895
13.5694 0.0019667
13.5764 0.00157342
13.5833 0.00191246
13.5903 0.0018921
13.5972 0.0018243
13.6042 0.00181074
13.6111 0.0017159
13.6181 0.00170904
13.625 0.00163443
13.6319 0.00165479
13.6389 0.0016616
13.6458 0.00151914
13.6528 0.00160733
13.6597 0.00300425
13.6667 0.00160048
13.6736 0.00155303
13.6806 0.00147174
13.6875 0.00163439
13.6944 0.00162087
13.7014 0.00170224
13.7083 0.00158697
13.7153 0.00149203
13.7222 0.00158707
13.7292 0.00161419
13.7361 0.00162091
13.7431 0.00158693
13.75 0.00160744
13.7569 0.00165484
13.7639 0.0016481
13.7708 0.0016819
13.7778 0.00164121
13.7847 0.00172263
13.7917 0.00120722
13.7986 0.00177008
13.8056 0.00180398
13.8125 0.00177685
13.8194 0.00170905
13.8264 0.00166834
13.8333 0.00165476
13.8403 0.00172942
13.8472 0.0016955
13.8542 0.00166156
13.8611 0.00112584
13.8681 0.00110541
13.875 0.00111223
13.8819 0.00117321
13.8889 0.00118685
13.8958 0.00111229
13.9028 0.000813855
13.9097 0.00147163
13.9167 0.00145129
13.9236 0.00143107
13.9306 0.0015192
13.9375 0.000718932
13.9444 0.00149197
13.9514 0.0010037
13.9583 0.000990194
13.9653 0.000881655
13.9722 0.000922393
13.9792 0.000983428
13.9861 0.000793501
13.9931 0.00168865
14 0.00166157
14.0069 0.00141061
14.0139 0.00149881
14.0208 0.00135631
14.0278 0.00148524
14.0347 0.00139023
14.0417 0.00136985
14.0486 0.00129535
14.0556 0.00121406
14.0625 0.00124784
14.0694 0.00140382
14.0764 0.00143773
14.0833 0.00134961
14.0903 0.0013157
14.0972 0.00142423
14.1042 0.00145133
14.1111 0.00143776
14.1181 0.00143781
14.125 0.00142419
14.1319 0.00150555
14.1389 0.00154627
14.1458 0.00156659
14.1528 0.00151234
14.1597 0.00137671
14.1667 0.00147167
14.1736 0.00149877
14.1806 0.00151234
14.1875 0.00145132
14.1944 0.00141066
14.2014 0.00131573
14.2083 0.0013971
14.2153 0.0013564
14.2222 0.00130891
14.2292 0.00136994
14.2361 0.00136994
14.2431 0.00130213
14.25 0.00136315
14.2569 0.00134961
14.2639 0.00140387
14.2708 0.00151912
14.2778 0.00153265
14.2847 0.00149883
14.2917 0.0014513
14.2986 0.000949464
14.3056 0.00108512
14.3125 0.000996949
14.3194 0.00104443
14.3264 0.00109187
14.3333 0.00111902
14.3403 0.00170904
14.3472 0.00147167
14.3542 0.00167507
14.3611 0.00170233
14.3681 0.00172932
14.375 0.00175649
14.3819 0.00166829
14.3889 0.00178362
14.3958 0.00176327
14.4028 0.00170224
14.4097 0.00151235
14.4167 0.00149881
14.4236 0.00147165
14.4306 0.00139706
14.4375 0.00139035
14.4444 0.00142424
14.4514 0.00150557
14.4583 0.00136321
14.4653 0.00130898
14.4722 0.00111906
14.4792 0.000888501
14.4861 0.000895224
14.4931 0.000895255
14.5 0.00115296
14.5069 0.00107834
14.5139 0.00111225
14.5208 0.00115294
14.5278 0.00115973
14.5347 0.00113933
14.5417 0.000868126
14.5486 0.000854491
14.5556 0.00090879
14.5625 0.000929133
14.5694 0.000956194
14.5764 0.000963033
14.5833 0.000996947
14.5903 0.000935947
14.5972 0.000881696
14.6042 0.000813925
14.6111 0.00095627
14.6181 0.00118686
14.625 0.00117333
14.6319 0.00104453
14.6389 0.00117326
14.6458 0.00136997
14.6528 0.00140382
14.6597 0.00141067
14.6667 0.00136319
14.6736 0.00148526
14.6806 0.00149206
14.6875 0.0015124
14.6944 0.00148525
14.7014 0.00147159
14.7083 0.0014852
14.7153 0.00112579
14.7222 0.00108511
14.7292 0.00108511
14.7361 0.00103087
14.7431 0.000963065
14.75 0.00101051
14.7569 0.00100373
14.7639 0.00097658
14.7708 0.0010309
14.7778 0.00104442
14.7847 0.00107837
14.7917 0.00111231
14.7986 0.00133608
14.8056 0.00159373
14.8125 0.00161414
14.8194 0.00160733
14.8264 0.00161403
14.8333 0.00161406
14.8403 0.00161407
14.8472 0.00153272
14.8542 0.00107834
14.8611 0.00105799
14.8681 0.00105799
14.875 0.00101054
14.8819 0.00130892
14.8889 0.00128179
14.8958 0.00134275
14.9028 0.000847713
14.9097 0.000841025
14.9167 0.00081389
14.9236 0.000847801
14.9306 0.000820617
14.9375 0.000820623
14.9444 0.000834217
14.9514 0.000847827
14.9583 0.000847741
14.9653 0.00088847
14.9722 0.000874876
14.9792 0.000576566
14.9861 0.000515451
14.9931 0.000495103
15 0.000495121
15.0069 0.000278108
15.0139 0.000223794
15.0208 0.000244272
15.0278 0.000447714
15.0347 0.000440911
15.0417 0.000440869
15.0486 0.000257708
15.0556 0.000278135
15.0625 0.000244177
15.0694 0.000298479
15.0764 0.000318793
15.0833 0.000352727
15.0903 0.000318777
15.0972 0.000332414
15.1042 0.000298448
15.1111 0.000312059
15.1181 0.000440924
15.125 0.000440915
15.1319 0.000440885
15.1389 0.000278137
15.1458 0.000325554
15.1528 0.000305291
15.1597 0.000284966
15.1667 0.000237498
15.1736 0.000237507
15.1806 0.000244283
15.1875 0.000291707
15.1944 0.00030528
15.2014 0.000264567
15.2083 0.000271331
15.2153 0.000413767
15.2222 0.000366368
15.2292 0.000373079
15.2361 0.000346024
15.2431 0.000359529
15.25 0.000366347
15.2569 0.000400252
15.2639 0.000373129
15.2708 0.000386701
15.2778 0.000373104
15.2847 0.000346035
15.2917 0.000318803
15.2986 0.00030529
15.3056 0.000312024
15.3125 0.000264541
15.3194 0.00018317
15.3264 0.000183213
15.3333 0.000149249
15.3403 0.000162864
15.3472 0.000156092
15.3542 0.000122083
15.3611 0.000135748
15.3681 0.000135695
15.375 0.000135643
15.3819 0.00012887
15.3889 0.000149266
15.3958 0.000108525
15.4028 0.000101813
15.4097 0.000149232
15.4167 0.00046801
15.4236 0.000420543
15.4306 0.000264561
15.4375 0.000305176
15.4444 0.000332293
15.4514 0.000345876
15.4583 0.000305203
15.4653 0.00048159
15.4722 0.000522321
15.4792 0.000549433
15.4861 0.000576563
15.4931 0.000563007
15.5 0.000569785
15.5069 0.00056978
15.5139 0.000535877
15.5208 0.000522304
15.5278 0.000488391
15.5347 0.000515519
15.5417 0.000454483
15.5486 0.000468022
15.5556 0.00114617
15.5625 0.00115974
15.5694 0.00126824
15.5764 0.0012887
15.5833 0.00124107
15.5903 0.00120039
15.5972 0.00124107
15.6042 0.0012275
15.6111 0.00119357
15.6181 8.1479e-05
15.625 7.46932e-05
15.6319 9.50625e-05
15.6389 8.14161e-05
15.6458 0.000101921
15.6528 0.000101855
15.6597 4.76924e-05
15.6667 6.11882e-05
15.6736 0.00101059
15.6806 0.000983436
15.6875 0.000223916
15.6944 0.000271363
15.7014 0.00023067
15.7083 0.000183207
15.7153 0.000149361
15.7222 0.000122217
15.7292 0.000122179
15.7361 0.00013566
15.7431 0.00016284
15.75 0.000176341
15.7569 0.000122063
15.7639 0.000142396
15.7708 3.39748e-05
15.7778 6.86983e-06
15.7847 -2.02794e-05
15.7917 2.72034e-05
15.7986 4.7529e-05
15.8056 4.75081e-05
15.8125 3.39521e-05
15.8194 5.43041e-05
15.8264 5.42894e-05
15.8333 8.82192e-05
15.8403 7.46573e-05
15.8472 0.000115421
15.8542 8.83016e-05
15.8611 0.000149295
15.8681 -2.69781e-05
15.875 1.50855e-07
15.8819 -1.33792e-05
15.8889 1.37127e-05
15.8958 6.6454e-08
15.9028 3.40059e-05
15.9097 2.04554e-05
15.9167 3.39533e-05
15.9236 2.03734e-05
15.9306 2.04106e-05
15.9375 6.11588e-05
15.9444 4.75745e-05
15.9514 6.11281e-05
15.9583 8.14758e-05
15.9653 4.07314e-05
15.9722 4.07512e-05
15.9792 2.04057e-05
15.9861 2.7183e-05
15.9931 2.72472e-05
16 0.000318854
16.0069 0.000325547
16.0139 0.000325613
16.0208 0.000318829
16.0278 0.000284855
16.0347 0.000311978
16.0417 0.000298344
16.0486 0.000291562
16.0556 0.000305089
16.0625 0.000284796
16.0694 0.000291606
16.0764 0.000305171
16.0833 0.000305143
16.0903 0.000311931
16.0972 0.000325559
16.1042 0.000345899
16.1111 0.000345906
16.1181 0.000345906
16.125 0.000332343
16.1319 0.000352699
16.1389 0.000345867
16.1458 0.000359515
16.1528 0.00034595
16.1597 0.000339168
16.1667 0.000345976
16.1736 0.000339131
16.1806 0.000434035
16.1875 0.000400128
16.1944 0.000420557
16.2014 0.000400218
16.2083 0.000400218
16.2153 0.000434184
16.2222 0.000474813
16.2292 0.000149259
16.2361 0.000149259
16.2431 0.000135687
16.25 0.000101778
16.2569 0.000122122
16.2639 0.000128905
16.2708 0.00011535
16.2778 9.49769e-05
16.2847 8.81596e-05
16.2917 7.45875e-05
16.2986 7.45593e-05
16.3056 6.77821e-05
16.3125 9.49106e-05
16.3194 0.000108473
16.3264 0.000101698
16.3333 0.000108523
16.3403 0.000122087
16.3472 0.000128925
16.3542 0.000128983
16.3611 0.000108645
16.3681 8.15407e-05
16.375 5.44246e-05
16.3819 4.76425e-05
16.3889 4.07916e-05
16.3958 1.36941e-05
16.4028 1.36382e-05
16.4097 2.04187e-05
16.4167 6.91193e-06
16.4236 6.90169e-06
16.4306 0.000244261
16.4375 0.000257816
16.4444 0.000244254
16.4514 0.000230701
16.4583 0.000183223
16.4653 0.000223852
16.4722 0.000203513
16.4792 -2.02847e-05
16.4861 -1.34411e-05
16.4931 -6.6953e-06
16.5 -6.09716e-05
16.5069 -9.4862e-05
16.5139 -6.7743e-05
16.5208 -5.41769e-05
16.5278 -7.4511e-05
16.5347 -5.41667e-05
16.5417 -6.09468e-05
16.5486 -4.73799e-05
16.5556 -2.70143e-05
16.5625 -6.77773e-05
16.5694 -8.80641e-05
16.5764 -4.73869e-05
16.5833 -2.70413e-05
16.5903 -2.70385e-05
16.5972 -4.0602e-05
16.6042 -4.05969e-05
16.6111 -4.05967e-05
16.6181 -3.38397e-05
16.625 -6.7166e-06
16.6319 1.36236e-05
16.6389 2.04069e-05
16.6458 2.71894e-05
16.6528 0.000644304
16.6597 0.000617176
16.6667 0.000766373
16.6736 0.000793445
16.6806 0.000800251
16.6875 0.000793475
16.6944 0.000813821
16.7014 2.72245e-05
16.7083 6.88099e-06
16.7153 -1.35203e-05
16.7222 -1.35129e-05
16.7292 -2.70795e-05
16.7361 -3.38644e-05
16.7431 -1.35169e-05
16.75 -2.70492e-05
16.7569 -1.34855e-05
16.7639 7.38933e-08
16.7708 -6.70753e-06
16.7778 -1.35453e-05
16.7847 -4.0667e-05
16.7917 -4.06063e-05
16.7986 -4.06053e-05
16.8056 0.000501915
16.8125 0.00053583
16.8194 0.000549303
16.8264 0.000535739
16.8333 0.000576426
16.8403 0.000576427
16.8472 0.000576427
16.8542 0.000603616
16.8611 0.000542583
16.8681 0.000529019
16.875 0.000535801
16.8819 0.000542583
16.8889 0.000549365
16.8958 0.000549365
16.9028 0.0005493
16.9097 0.000549328
16.9167 0.000549328
16.9236 0.000549361
16.9306 0.00056293
16.9375 0.00056293
16.9444 0.000434076
16.9514 0.00046798
16.9583 0.00046798
16.9653 0.000467981
16.9722 0.000447631
16.9792 0.000447634
16.9861 0.000440852
16.9931 0.000420539
17 0.000434128
